2025-04-21 22:39:50 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final

Using generated security password: 34ca3f91-c2e6-4e6f-871c-5b1455c547f9

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-04-21 23:15:43 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@7076714c, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3e1ff1cf, org.springframework.security.web.context.SecurityContextPersistenceFilter@3f5f610d, org.springframework.security.web.header.HeaderWriterFilter@3b6ccd61, org.springframework.security.web.csrf.CsrfFilter@7677a485, org.springframework.security.web.authentication.logout.LogoutFilter@5e23d0db, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@769e025c, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@4ff10cfa, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@389588b2, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@53279691, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5ba1c6b9, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@67b1f69, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@57e9122f, org.springframework.security.web.session.SessionManagementFilter@7447b08c, org.springframework.security.web.access.ExceptionTranslationFilter@88d92e5, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1eea09a4]
2025-04-21 23:15:43 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:15:43 [main] INFO  c.c.f.h.c.LocationsControllerTest - Started LocationsControllerTest in 0.417 seconds (JVM running for 5.296)
2025-04-21 23:15:43 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:15:43 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:43 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:15:43 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:43 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:43 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:15:43 [main] INFO  c.c.f.h.c.LocationsController - Location with id -1 in household with id - 1 has been updated as - null
2025-04-21 23:15:43 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:15:43 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:43 [main] INFO  c.c.f.h.c.LocationsController - Location  - LocationCreationDTO(title=location_1, description=description) has been created in household with id - 1 
2025-04-21 23:15:43 [main] INFO  c.c.f.h.c.LogsControllerTest - Starting LogsControllerTest using Java 17.0.15 on DESKTOP-DU98LMI with PID 32160 (started by Administrator in E:\household)
2025-04-21 23:15:43 [main] INFO  c.c.f.h.c.LogsControllerTest - The following 1 profile is active: "local"
2025-04-21 23:15:43 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 67628675-df40-4c4b-a200-6b308c4a3483

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-04-21 23:15:43 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@553011a9, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@368d76d7, org.springframework.security.web.context.SecurityContextPersistenceFilter@33225b82, org.springframework.security.web.header.HeaderWriterFilter@578ce232, org.springframework.security.web.csrf.CsrfFilter@b1078f2, org.springframework.security.web.authentication.logout.LogoutFilter@797cfaa1, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@39ae8a75, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@70a8c26e, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@7bbdaf51, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@1296284f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@10370297, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@209aefd1, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@58ca3439, org.springframework.security.web.session.SessionManagementFilter@3bfd73e7, org.springframework.security.web.access.ExceptionTranslationFilter@767ab988, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4c85eb6b]
2025-04-21 23:15:43 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:43 [main] INFO  c.c.f.h.c.LogsControllerTest - Started LogsControllerTest in 0.314 seconds (JVM running for 5.716)
2025-04-21 23:15:43 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:43 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:43 [main] INFO  c.c.f.h.c.MaintenanceControllerTest - Starting MaintenanceControllerTest using Java 17.0.15 on DESKTOP-DU98LMI with PID 32160 (started by Administrator in E:\household)
2025-04-21 23:15:43 [main] INFO  c.c.f.h.c.MaintenanceControllerTest - The following 1 profile is active: "local"
2025-04-21 23:15:43 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 646659f9-938b-4ffd-8ea3-952ecd179518

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-04-21 23:15:43 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@1ad03f80, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@58817895, org.springframework.security.web.context.SecurityContextPersistenceFilter@3c57fb14, org.springframework.security.web.header.HeaderWriterFilter@15af39d5, org.springframework.security.web.csrf.CsrfFilter@14017887, org.springframework.security.web.authentication.logout.LogoutFilter@1bd0f3c, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@5281a933, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@16e98804, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@7169a87, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@58814dc1, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@32f4d719, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5ef92103, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@55ab20e1, org.springframework.security.web.session.SessionManagementFilter@238d6aa2, org.springframework.security.web.access.ExceptionTranslationFilter@42d99e91, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1a2b0708]
2025-04-21 23:15:43 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:43 [main] INFO  c.c.f.h.c.MaintenanceControllerTest - Started MaintenanceControllerTest in 0.259 seconds (JVM running for 5.995)
2025-04-21 23:15:43 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:43 [main] INFO  c.c.f.h.c.MaintenanceController - Maintenance - MaintenanceCreationDTO(title=Weekly maintenance, description=Weekly description, assignee=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), creator=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), recurringType=WEEKLY, endDate=Sun May 11 00:00:00 PDT 2025, interval=1, time=10:00, dayOfMonth=0, daysOfWeekPattern=1111111, month=0, startDate=Mon Apr 28 00:00:00 PDT 2025, tasks=[], dailyTimes=[], daysOfMonth=[], yearlyDates=[]) has been created in household with id - 1
2025-04-21 23:15:43 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:43 [main] INFO  c.c.f.h.c.MaintenanceController - Maintenance - MaintenanceCreationDTO(title=Yearly maintenance, description=Monthly description, assignee=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), creator=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), recurringType=YEARLY, endDate=Wed Apr 21 00:00:00 PDT 2027, interval=1, time=10:00, dayOfMonth=2, daysOfWeekPattern=0000000, month=2, startDate=Mon Apr 28 00:00:00 PDT 2025, tasks=[], dailyTimes=[], daysOfMonth=[], yearlyDates=[]) has been created in household with id - 1
2025-04-21 23:15:43 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:43 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:15:43 [main] INFO  c.c.f.h.c.MaintenanceController - Maintenance - MaintenanceCreationDTO(title=Daily maintenance, description=Daily description, assignee=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), creator=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), recurringType=DAILY, endDate=Sun May 11 00:00:00 PDT 2025, interval=1, time=10:00, dayOfMonth=0, daysOfWeekPattern=0000000, month=0, startDate=Mon Apr 28 00:00:00 PDT 2025, tasks=[], dailyTimes=[], daysOfMonth=[], yearlyDates=[]) has been created in household with id - 1
2025-04-21 23:15:43 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:43 [main] ERROR c.c.f.h.c.MaintenanceController - ERRORHousehold With id: 0 doesn't exist
2025-04-21 23:15:43 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:43 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:43 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:43 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:44 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:15:44 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:44 [main] INFO  c.c.f.h.c.MaintenanceController - Maintenance with id -2 in household with id - 1 has been updated as MaintenanceCreationDTO(title=Updated maintenance, description=UpdatedMaintenance, assignee=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), creator=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), recurringType=DAILY, endDate=Mon May 05 00:00:00 PDT 2025, interval=1, time=10:00, dayOfMonth=0, daysOfWeekPattern=0000000, month=0, startDate=Mon Apr 28 00:00:00 PDT 2025, tasks=[], dailyTimes=[], daysOfMonth=[], yearlyDates=[])
2025-04-21 23:15:44 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:15:44 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:44 [main] INFO  c.c.f.h.c.MaintenanceController - Maintenance - MaintenanceCreationDTO(title=Monthly maintenance, description=Monthly description, assignee=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), creator=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), recurringType=MONTHLY, endDate=Sat May 31 00:00:00 PDT 2025, interval=1, time=10:00, dayOfMonth=1, daysOfWeekPattern=0000000, month=0, startDate=Mon Apr 28 00:00:00 PDT 2025, tasks=[], dailyTimes=[], daysOfMonth=[], yearlyDates=[]) has been created in household with id - 1
2025-04-21 23:15:44 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:44 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:44 [main] INFO  c.c.f.h.c.MaintenanceTaskControllerTest - Starting MaintenanceTaskControllerTest using Java 17.0.15 on DESKTOP-DU98LMI with PID 32160 (started by Administrator in E:\household)
2025-04-21 23:15:44 [main] INFO  c.c.f.h.c.MaintenanceTaskControllerTest - The following 1 profile is active: "local"
2025-04-21 23:15:44 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 0cb2fe48-40e3-4593-a1f1-1ba4d701314b

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-04-21 23:15:44 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@1db9adf3, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@6ca7e6f9, org.springframework.security.web.context.SecurityContextPersistenceFilter@18537545, org.springframework.security.web.header.HeaderWriterFilter@258350de, org.springframework.security.web.csrf.CsrfFilter@31add542, org.springframework.security.web.authentication.logout.LogoutFilter@6ed80c52, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@5a8a98c7, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@5bebff4b, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@6265170a, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@636e356f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7e3918d6, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4183a26f, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@70329364, org.springframework.security.web.session.SessionManagementFilter@478bbf33, org.springframework.security.web.access.ExceptionTranslationFilter@3f5b2aeb, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4a57771a]
2025-04-21 23:15:44 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:15:44 [main] INFO  c.c.f.h.c.MaintenanceTaskControllerTest - Started MaintenanceTaskControllerTest in 0.243 seconds (JVM running for 6.459)
2025-04-21 23:15:44 [main] ERROR c.c.f.h.c.MaintenanceTaskController - Household with id - 999 does not exist
2025-04-21 23:15:44 [main] INFO  c.c.f.h.c.MembersControllerTest - Starting MembersControllerTest using Java 17.0.15 on DESKTOP-DU98LMI with PID 32160 (started by Administrator in E:\household)
2025-04-21 23:15:44 [main] INFO  c.c.f.h.c.MembersControllerTest - The following 1 profile is active: "local"
2025-04-21 23:15:44 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: b206bed0-6440-4df8-bd93-7ed380e56a22

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-04-21 23:15:44 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@5a2adcd, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@6e3a9891, org.springframework.security.web.context.SecurityContextPersistenceFilter@669430f, org.springframework.security.web.header.HeaderWriterFilter@28459ab8, org.springframework.security.web.csrf.CsrfFilter@7d0335b9, org.springframework.security.web.authentication.logout.LogoutFilter@5642ab4f, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@760eb57e, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@71f1ea35, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@6d9c656d, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@73990c4d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@fdc872e, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@b484c37, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@56dce7f7, org.springframework.security.web.session.SessionManagementFilter@62231c0f, org.springframework.security.web.access.ExceptionTranslationFilter@6f7cc804, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7ac2263e]
2025-04-21 23:15:44 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:15:44 [main] INFO  c.c.f.h.c.MembersControllerTest - Started MembersControllerTest in 0.185 seconds (JVM running for 6.737)
2025-04-21 23:15:44 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:44 [main] INFO  c.c.f.h.controller.MembersController - Membership created  - Membership(id=null, creationDate=2025-04-21, status=PENDING, membershipRole=REGULAR, user=null, household=null) 
2025-04-21 23:15:44 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:44 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:44 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:44 [main] INFO  c.c.f.h.controller.MembersController - User - User(username=user1, firstName=User, lastName=1, email=user1@gmail.com)  leaving household - 1 
2025-04-21 23:15:44 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:44 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:44 [main] INFO  c.c.f.h.controller.MembersController - User - User(username=user1, firstName=User, lastName=1, email=user1@gmail.com) accepting invitation for membership with id - 1 in household with id - 1
2025-04-21 23:15:44 [main] INFO  c.c.f.h.c.RegistrationControllerTest - Starting RegistrationControllerTest using Java 17.0.15 on DESKTOP-DU98LMI with PID 32160 (started by Administrator in E:\household)
2025-04-21 23:15:44 [main] INFO  c.c.f.h.c.RegistrationControllerTest - The following 1 profile is active: "local"
2025-04-21 23:15:44 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@778324fd, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7518dd02, org.springframework.security.web.context.SecurityContextPersistenceFilter@6d4f1a08, org.springframework.security.web.header.HeaderWriterFilter@1e43d40b, org.springframework.security.web.csrf.CsrfFilter@2a1076b5, org.springframework.security.web.authentication.logout.LogoutFilter@435210b3, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@48b73b02, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@9e81d7b, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@98b63c1, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4ff43de, org.springframework.security.web.session.SessionManagementFilter@444379eb, org.springframework.security.web.access.ExceptionTranslationFilter@1acfd193, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7fe1dee9]
2025-04-21 23:15:45 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
